,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,lnfa,lnva,lnca,lnfsd,lntsd,asq,psq
127,6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7,7.0,1.8718021769015913,-1.4271163556401458,-1.1394342831883648,3.871201010907891,5.313205979041787,94.08999999999999,11.902500000000002
128,6.1,0.3,0.56,2.8,0.044,47.0,179.0,0.9924,3.3,0.57,10.9,7.0,1.8082887711792655,-1.2039728043259361,-0.579818495252942,3.8501476017100584,5.187385805840755,118.81,10.889999999999999
129,6.1,0.3,0.56,2.7,0.046,46.0,184.0,0.9924,3.31,0.57,10.9,6.0,1.8082887711792655,-1.2039728043259361,-0.579818495252942,3.828641396489095,5.214935757608986,118.81,10.956100000000001
130,5.7,0.26,0.25,10.4,0.02,7.0,57.0,0.994,3.39,0.37,10.6,5.0,1.7404661748405046,-1.3470736479666092,-1.3862943611198906,1.9459101490553132,4.04305126783455,112.36,11.4921
131,6.5,0.24,0.32,7.6,0.038,48.0,203.0,0.9958,3.45,0.54,9.7,7.0,1.8718021769015913,-1.4271163556401458,-1.1394342831883648,3.871201010907891,5.313205979041787,94.08999999999999,11.902500000000002
132,6.5,0.425,0.4,13.1,0.038,59.0,241.0,0.9979,3.23,0.57,9.0,5.0,1.8718021769015913,-0.8556661100577202,-0.916290731874155,4.07753744390572,5.484796933490655,81.0,10.4329
133,6.6,0.24,0.27,15.8,0.035,46.0,188.0,0.9982,3.24,0.51,9.2,5.0,1.8870696490323797,-1.4271163556401458,-1.3093333199837622,3.828641396489095,5.236441962829949,84.63999999999999,10.497600000000002
134,6.8,0.27,0.22,8.1,0.034,55.0,203.0,0.9961,3.19,0.52,8.9,5.0,1.916922612182061,-1.3093333199837622,-1.5141277326297755,4.007333185232471,5.313205979041787,79.21000000000001,10.1761
135,6.7,0.27,0.31,15.7,0.036,44.0,179.0,0.9979,3.26,0.56,9.6,5.0,1.9021075263969205,-1.3093333199837622,-1.171182981502945,3.784189633918261,5.187385805840755,92.16,10.6276
136,8.2,0.23,0.4,1.2,0.027,36.0,121.0,0.992,3.12,0.38,10.7,6.0,2.1041341542702074,-1.4696759700589417,-0.916290731874155,3.58351893845611,4.795790545596741,114.48999999999998,9.7344
137,7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,5.0,1.9600947840472698,-0.9942522733438669,-0.40047756659712525,3.8918202981106265,5.043425116919247,75.68999999999998,9.985600000000002
138,6.8,0.19,0.36,1.9,0.035,30.0,96.0,0.9917,3.15,0.54,10.8,7.0,1.916922612182061,-1.6607312068216509,-1.0216512475319814,3.4011973816621555,4.564348191467836,116.64000000000001,9.9225
139,8.1,0.28,0.39,1.9,0.029,18.0,79.0,0.9923,3.23,0.52,11.8,6.0,2.0918640616783932,-1.2729656758128873,-0.941608539858445,2.8903717578961645,4.3694478524670215,139.24,10.4329
140,6.3,0.31,0.34,2.2,0.045,20.0,77.0,0.9927,3.3,0.43,10.2,5.0,1.840549633397487,-1.171182981502945,-1.0788096613719298,2.995732273553991,4.343805421853684,104.03999999999999,10.889999999999999
141,7.1,0.37,0.67,10.5,0.045,49.0,155.0,0.9975,3.16,0.44,8.7,5.0,1.9600947840472698,-0.9942522733438669,-0.40047756659712525,3.8918202981106265,5.043425116919247,75.68999999999998,9.985600000000002
142,7.9,0.21,0.4,1.2,0.039,38.0,107.0,0.992,3.21,0.54,10.8,6.0,2.066862759472976,-1.5606477482646683,-0.916290731874155,3.6375861597263857,4.672828834461906,116.64000000000001,10.3041
143,8.5,0.21,0.41,4.3,0.036,24.0,99.0,0.9947,3.18,0.53,9.7,6.0,2.1400661634962708,-1.5606477482646683,-0.8915981192837836,3.1780538303479458,4.59511985013459,94.08999999999999,10.112400000000001
144,8.1,0.2,0.4,2.0,0.037,19.0,87.0,0.9921,3.12,0.54,11.2,6.0,2.0918640616783932,-1.6094379124341003,-0.916290731874155,2.9444389791664403,4.465908118654584,125.43999999999998,9.7344
145,6.3,0.255,0.37,1.1,0.04,37.0,114.0,0.9905,3.0,0.39,10.9,6.0,1.840549633397487,-1.3664917338237108,-0.9942522733438669,3.6109179126442243,4.736198448394496,118.81,9.0
146,5.6,0.16,0.27,1.4,0.044,53.0,168.0,0.9918,3.28,0.37,10.1,6.0,1.7227665977411035,-1.8325814637483102,-1.3093333199837622,3.970291913552122,5.123963979403259,102.00999999999999,10.758399999999998
147,6.4,0.595,0.14,5.2,0.058,15.0,97.0,0.9951,3.38,0.36,9.0,4.0,1.8562979903656263,-0.5191938734365074,-1.9661128563728327,2.70805020110221,4.574710978503383,81.0,11.424399999999999
148,6.3,0.34,0.33,4.6,0.034,19.0,80.0,0.9917,3.38,0.58,12.0,7.0,1.840549633397487,-1.0788096613719298,-1.1086626245216111,2.9444389791664403,4.382026634673881,144.0,11.424399999999999
149,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,6.0,1.9315214116032138,-1.3862943611198906,-1.2039728043259361,3.1354942159291497,4.7535901911063645,88.36000000000001,8.940100000000001
150,7.9,0.22,0.38,8.0,0.043,46.0,152.0,0.9934,3.12,0.32,11.5,7.0,2.066862759472976,-1.5141277326297755,-0.9675840262617056,3.828641396489095,5.0238805208462765,132.25,9.7344
151,7.6,0.18,0.46,10.2,0.055,58.0,135.0,0.9968,3.14,0.43,9.9,6.0,2.028148247292285,-1.7147984280919266,-0.7765287894989963,4.060443010546419,4.90527477843843,98.01,9.8596
152,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,6.0,1.9315214116032138,-1.3862943611198906,-1.2039728043259361,3.1354942159291497,4.7535901911063645,88.36000000000001,8.940100000000001
153,7.2,0.18,0.41,1.2,0.048,41.0,97.0,0.9919,3.14,0.45,10.4,5.0,1.9740810260220096,-1.7147984280919266,-0.8915981192837836,3.713572066704308,4.574710978503383,108.16000000000001,9.8596
154,8.2,0.23,0.4,7.5,0.049,12.0,76.0,0.9966,3.06,0.84,9.7,6.0,2.1041341542702074,-1.4696759700589417,-0.916290731874155,2.4849066497880004,4.330733340286331,94.08999999999999,9.3636
155,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6.0,2.0014800002101243,-1.4271163556401458,-0.8675005677047231,3.871201010907891,5.288267030694535,79.21000000000001,8.3521
156,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6.0,2.0014800002101243,-1.4271163556401458,-0.8675005677047231,3.871201010907891,5.288267030694535,79.21000000000001,8.3521
157,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,7.0,1.8082887711792655,-1.1394342831883648,-1.4271163556401458,3.6375861597263857,4.820281565605037,153.76000000000002,10.8241
158,5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8.0,1.6486586255873816,-0.8209805520698302,-3.2188758248682006,3.7612001156935624,4.77912349311153,146.41,11.289599999999998
159,5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8.0,1.6486586255873816,-0.8209805520698302,-3.2188758248682006,3.7612001156935624,4.77912349311153,146.41,11.289599999999998
160,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,7.0,1.8082887711792655,-1.1394342831883648,-1.4271163556401458,3.6375861597263857,4.820281565605037,153.76000000000002,10.8241
161,6.4,0.22,0.56,14.5,0.055,27.0,159.0,0.998,2.98,0.4,9.1,5.0,1.8562979903656263,-1.5141277326297755,-0.579818495252942,3.295836866004329,5.0689042022202315,82.80999999999999,8.8804
162,6.3,0.36,0.3,4.8,0.049,14.0,85.0,0.9932,3.28,0.39,10.6,5.0,1.840549633397487,-1.0216512475319814,-1.2039728043259361,2.6390573296152584,4.442651256490317,112.36,10.758399999999998
163,7.4,0.24,0.42,14.0,0.066,48.0,198.0,0.9979,2.89,0.42,8.9,6.0,2.0014800002101243,-1.4271163556401458,-0.8675005677047231,3.871201010907891,5.288267030694535,79.21000000000001,8.3521
164,6.7,0.24,0.35,13.1,0.05,64.0,205.0,0.997,3.15,0.5,9.5,5.0,1.9021075263969205,-1.4271163556401458,-1.0498221244986778,4.1588830833596715,5.3230099791384085,90.25,9.9225
165,7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8,5.0,1.9459101490553132,-1.4696759700589417,-1.0216512475319814,4.276666119016055,5.176149732573829,96.04000000000002,9.985600000000002
166,8.4,0.27,0.46,8.7,0.048,39.0,197.0,0.9974,3.14,0.59,9.6,6.0,2.128231705849268,-1.3093333199837622,-0.7765287894989963,3.6635616461296463,5.2832037287379885,92.16,9.8596
167,6.7,0.46,0.18,2.4,0.034,25.0,98.0,0.9896,3.08,0.44,12.6,7.0,1.9021075263969205,-0.7765287894989963,-1.7147984280919266,3.2188758248682006,4.584967478670572,158.76,9.4864
168,7.5,0.29,0.31,8.95,0.055,20.0,151.0,0.9968,3.08,0.54,9.3,5.0,2.0149030205422647,-1.2378743560016174,-1.171182981502945,2.995732273553991,5.017279836814924,86.49000000000001,9.4864
169,9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0,5.0,2.2823823856765264,-0.8675005677047231,-0.7339691750802004,1.6094379124341003,4.700480365792417,100.0,8.2369
170,7.1,0.3,0.46,1.5,0.066,29.0,133.0,0.9906,3.12,0.54,12.7,6.0,1.9600947840472698,-1.2039728043259361,-0.7765287894989963,3.367295829986474,4.890349128221754,161.29,9.7344
171,7.9,0.19,0.45,1.5,0.045,17.0,96.0,0.9917,3.13,0.39,11.0,6.0,2.066862759472976,-1.6607312068216509,-0.7985076962177716,2.833213344056216,4.564348191467836,121.0,9.796899999999999
172,7.6,0.48,0.37,0.8,0.037,4.0,100.0,0.9902,3.03,0.39,11.4,4.0,2.028148247292285,-0.7339691750802004,-0.9942522733438669,1.3862943611198906,4.605170185988092,129.96,9.1809
173,6.3,0.22,0.43,4.55,0.038,31.0,130.0,0.9918,3.35,0.33,11.5,7.0,1.840549633397487,-1.5141277326297755,-0.843970070294529,3.4339872044851463,4.867534450455582,132.25,11.2225
174,7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2,5.0,2.0149030205422647,-1.3093333199837622,-1.171182981502945,3.4965075614664802,5.153291594497779,104.03999999999999,9.5481
175,6.9,0.23,0.4,7.5,0.04,50.0,151.0,0.9927,3.11,0.27,11.4,6.0,1.9315214116032138,-1.4696759700589417,-0.916290731874155,3.912023005428146,5.017279836814924,129.96,9.672099999999999
176,7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,3.03,0.41,12.6,4.0,1.9740810260220096,-1.1394342831883648,-0.7550225842780328,2.9444389791664403,4.174387269895637,158.76,9.1809
177,5.9,0.23,0.3,12.9,0.054,57.0,170.0,0.9972,3.28,0.39,9.4,5.0,1.7749523509116738,-1.4696759700589417,-1.2039728043259361,4.04305126783455,5.135798437050262,88.36000000000001,10.758399999999998
178,6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,3.11,0.35,8.7,4.0,1.791759469228055,-0.40047756659712525,-2.659260036932778,2.1972245773362196,4.68213122712422,75.68999999999998,9.672099999999999
179,6.4,0.25,0.32,5.5,0.049,41.0,176.0,0.995,3.19,0.68,9.2,6.0,1.8562979903656263,-1.3862943611198906,-1.1394342831883648,3.713572066704308,5.170483995038151,84.63999999999999,10.1761
180,6.4,0.33,0.31,5.5,0.048,42.0,173.0,0.9951,3.19,0.66,9.3,6.0,1.8562979903656263,-1.1086626245216111,-1.171182981502945,3.7376696182833684,5.153291594497779,86.49000000000001,10.1761
181,7.1,0.34,0.15,1.2,0.053,61.0,183.0,0.9936,3.09,0.43,9.2,5.0,1.9600947840472698,-1.0788096613719298,-1.8971199848858813,4.110873864173311,5.209486152841421,84.63999999999999,9.5481
182,6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,5.0,1.916922612182061,-1.2729656758128873,-0.916290731874155,3.871201010907891,5.117993812416755,75.68999999999998,8.584900000000001
183,6.9,0.27,0.4,14.0,0.05,64.0,227.0,0.9979,3.18,0.58,9.6,6.0,1.9315214116032138,-1.3093333199837622,-0.916290731874155,4.1588830833596715,5.424950017481403,92.16,10.112400000000001
184,6.8,0.26,0.56,11.9,0.043,64.0,226.0,0.997,3.02,0.63,9.3,5.0,1.916922612182061,-1.3470736479666092,-0.579818495252942,4.1588830833596715,5.420534999272286,86.49000000000001,9.1204
185,6.8,0.29,0.56,11.9,0.043,66.0,230.0,0.9972,3.02,0.63,9.3,5.0,1.916922612182061,-1.2378743560016174,-0.579818495252942,4.189654742026425,5.438079308923196,86.49000000000001,9.1204
186,6.7,0.24,0.41,9.4,0.04,49.0,166.0,0.9954,3.12,0.61,9.9,6.0,1.9021075263969205,-1.4271163556401458,-0.8915981192837836,3.8918202981106265,5.111987788356544,98.01,9.7344
187,5.9,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,11.0,5.0,1.7749523509116738,-1.2039728043259361,-1.4696759700589417,3.7376696182833684,4.77912349311153,121.0,9.9225
188,6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,8.0,1.916922612182061,-0.6348782724359695,-1.0498221244986778,3.258096538021482,4.6913478822291435,161.29,10.6276
189,6.5,0.28,0.28,8.5,0.047,54.0,210.0,0.9962,3.09,0.54,8.9,4.0,1.8718021769015913,-1.2729656758128873,-1.2729656758128873,3.9889840465642745,5.3471075307174685,79.21000000000001,9.5481
190,6.6,0.28,0.28,8.5,0.052,55.0,211.0,0.9962,3.09,0.55,8.9,6.0,1.8870696490323797,-1.2729656758128873,-1.2729656758128873,4.007333185232471,5.351858133476067,79.21000000000001,9.5481
191,6.8,0.28,0.4,22.0,0.048,48.0,167.0,1.001,2.93,0.5,8.7,5.0,1.916922612182061,-1.2729656758128873,-0.916290731874155,3.871201010907891,5.117993812416755,75.68999999999998,8.584900000000001
192,6.8,0.28,0.36,8.0,0.045,28.0,123.0,0.9928,3.02,0.37,11.4,6.0,1.916922612182061,-1.2729656758128873,-1.0216512475319814,3.332204510175204,4.812184355372417,129.96,9.1204
193,6.6,0.15,0.34,5.1,0.055,34.0,125.0,0.9942,3.36,0.42,9.6,5.0,1.8870696490323797,-1.8971199848858813,-1.0788096613719298,3.5263605246161616,4.8283137373023015,92.16,11.289599999999998
194,6.4,0.29,0.44,3.6,0.2,75.0,181.0,0.9942,3.02,0.41,9.1,5.0,1.8562979903656263,-1.2378743560016174,-0.8209805520698302,4.31748811353631,5.198497031265826,82.80999999999999,9.1204
195,6.4,0.3,0.45,3.5,0.197,76.0,180.0,0.9942,3.02,0.39,9.1,6.0,1.8562979903656263,-1.2039728043259361,-0.7985076962177716,4.330733340286331,5.19295685089021,82.80999999999999,9.1204
196,6.4,0.29,0.44,3.6,0.197,75.0,183.0,0.9942,3.01,0.38,9.1,5.0,1.8562979903656263,-1.2378743560016174,-0.8209805520698302,4.31748811353631,5.209486152841421,82.80999999999999,9.060099999999998
197,6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,5.0,1.916922612182061,-1.3470736479666092,-1.4271163556401458,3.9889840465642745,5.365976015021851,79.21000000000001,9.796899999999999
198,7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8,5.0,1.9600947840472698,-1.1394342831883648,-1.4271163556401458,3.9512437185814275,5.318119993844216,77.44000000000001,9.610000000000001
199,6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,5.0,1.916922612182061,-1.3470736479666092,-1.4271163556401458,3.9889840465642745,5.365976015021851,79.21000000000001,9.796899999999999
200,6.8,0.27,0.26,16.1,0.049,55.0,196.0,0.9984,3.15,0.5,9.3,5.0,1.916922612182061,-1.3093333199837622,-1.3470736479666092,4.007333185232471,5.278114659230517,86.49000000000001,9.9225
201,7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,3.1,0.49,8.8,5.0,1.9600947840472698,-1.1394342831883648,-1.4271163556401458,3.9512437185814275,5.318119993844216,77.44000000000001,9.610000000000001
202,6.9,0.54,0.32,13.2,0.05,53.0,236.0,0.9973,3.2,0.5,9.6,5.0,1.9315214116032138,-0.616186139423817,-1.1394342831883648,3.970291913552122,5.4638318050256105,92.16,10.240000000000002
203,6.8,0.26,0.34,13.9,0.034,39.0,134.0,0.9949,3.33,0.53,12.0,6.0,1.916922612182061,-1.3470736479666092,-1.0788096613719298,3.6635616461296463,4.897839799950911,144.0,11.0889
204,5.8,0.28,0.35,2.3,0.053,36.0,114.0,0.9924,3.28,0.5,10.2,4.0,1.7578579175523736,-1.2729656758128873,-1.0498221244986778,3.58351893845611,4.736198448394496,104.03999999999999,10.758399999999998
205,6.4,0.21,0.5,11.6,0.042,45.0,153.0,0.9972,3.15,0.43,8.8,5.0,1.8562979903656263,-1.5606477482646683,-0.6931471805599453,3.8066624897703196,5.030437921392435,77.44000000000001,9.9225
206,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5.0,1.9459101490553132,-1.8325814637483102,-1.1394342831883648,3.6375861597263857,4.836281906951478,84.63999999999999,10.3041
207,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,4.0,2.322387720290225,-0.8209805520698302,-0.12783337150988489,2.995732273553991,4.820281565605037,98.01,8.940100000000001
208,6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,5.0,1.916922612182061,-0.5621189181535413,-1.2378743560016174,2.70805020110221,4.343805421853684,104.03999999999999,11.0224
209,6.1,0.4,0.31,0.9,0.048,23.0,170.0,0.993,3.22,0.77,9.5,6.0,1.8082887711792655,-0.916290731874155,-1.171182981502945,3.1354942159291497,5.135798437050262,90.25,10.368400000000001
210,5.6,0.245,0.25,9.7,0.032,12.0,68.0,0.994,3.31,0.34,10.5,5.0,1.7227665977411035,-1.40649706843741,-1.3862943611198906,2.4849066497880004,4.219507705176107,110.25,10.956100000000001
211,6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7.0,1.916922612182061,-1.7147984280919266,-0.9675840262617056,3.5553480614894135,4.709530201312334,125.43999999999998,11.0224
212,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5.0,1.9459101490553132,-1.8325814637483102,-1.1394342831883648,3.6375861597263857,4.836281906951478,84.63999999999999,10.3041
213,6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6.0,1.9021075263969205,-2.0402208285265546,-1.2378743560016174,3.4339872044851463,4.804021044733257,94.08999999999999,11.833599999999999
214,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7.0,1.824549292051046,-1.3862943611198906,-1.3862943611198906,3.5553480614894135,4.653960350157523,123.21,10.889999999999999
215,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5.0,1.7578579175523736,-1.3470736479666092,-1.4271163556401458,4.007333185232471,5.0238805208462765,88.36000000000001,10.956100000000001
216,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5.0,2.0149030205422647,-1.3093333199837622,-1.0216512475319814,3.8066624897703196,5.099866427824199,121.0,9.1809
217,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5.0,1.7578579175523736,-1.3470736479666092,-1.4271163556401458,4.007333185232471,5.0238805208462765,88.36000000000001,10.956100000000001
218,5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,5.0,1.7404661748405046,-1.2729656758128873,-1.4271163556401458,4.0943445622221,5.117993812416755,88.36000000000001,10.956100000000001
219,7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5.0,2.0149030205422647,-1.4696759700589417,-1.0216512475319814,3.7612001156935624,5.081404364984463,121.0,9.2416
220,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5.0,2.0149030205422647,-1.3093333199837622,-1.0216512475319814,3.8066624897703196,5.099866427824199,121.0,9.1809
221,7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6.0,1.9740810260220096,-0.3783364407199117,-1.5606477482646683,3.4965075614664802,5.147494476813453,82.80999999999999,9.0
222,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7.0,1.824549292051046,-1.3862943611198906,-1.3862943611198906,3.5553480614894135,4.653960350157523,123.21,10.889999999999999
223,6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6.0,1.8718021769015913,-1.6607312068216509,-1.2039728043259361,3.4965075614664802,4.969813299576001,82.80999999999999,11.696399999999999
224,6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,6.0,1.840549633397487,-0.7031975164134467,-1.5141277326297755,3.4339872044851463,4.941642422609304,108.16000000000001,11.4921
225,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5.0,1.9600947840472698,-1.4271163556401458,-0.8915981192837836,3.6635616461296463,4.976733742420574,75.68999999999998,11.0224
226,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6.0,1.8562979903656263,-1.7719568419318752,-1.1394342831883648,3.713572066704308,5.298317366548036,94.08999999999999,12.25
227,7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6.0,1.9600947840472698,-1.3862943611198906,-1.1394342831883648,4.189654742026425,5.605802066295998,82.80999999999999,10.0489
228,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6.0,1.8562979903656263,-1.7719568419318752,-1.1394342831883648,3.713572066704308,5.298317366548036,94.08999999999999,12.25
229,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5.0,1.9600947840472698,-1.4271163556401458,-0.8915981192837836,3.6635616461296463,4.976733742420574,75.68999999999998,11.0224
230,6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4.0,1.916922612182061,-0.4462871026284195,-2.5257286443082556,3.258096538021482,4.955827057601261,79.21000000000001,11.356900000000001
231,8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6.0,2.1162555148025524,-1.2729656758128873,-0.916290731874155,3.6375861597263857,5.267858159063328,92.16,11.1556
232,8.2,0.27,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6.0,2.1041341542702074,-1.3093333199837622,-0.941608539858445,3.8918202981106265,5.337538079701318,90.25,10.956100000000001
233,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.9740810260220096,-1.4696759700589417,-0.9675840262617056,4.007333185232471,5.267858159063328,81.0,9.5481
234,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.9740810260220096,-1.4696759700589417,-0.9675840262617056,4.007333185232471,5.267858159063328,81.0,9.5481
235,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.9740810260220096,-1.4696759700589417,-0.9675840262617056,4.007333185232471,5.267858159063328,81.0,9.5481
236,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6.0,1.9740810260220096,-1.4696759700589417,-0.9675840262617056,4.007333185232471,5.267858159063328,81.0,9.5481
237,6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6.0,1.916922612182061,-0.6539264674066639,-1.1394342831883648,3.9889840465642745,5.3981627015177525,92.16,10.6929
238,7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7.0,1.9459101490553132,-1.3470736479666092,-0.527632742082372,3.6888794541139363,4.787491742782046,123.21,11.1556
239,6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6.0,1.824549292051046,-1.3862943611198906,-1.5606477482646683,3.332204510175204,5.0689042022202315,92.16,12.1104
240,7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5.0,1.9878743481543455,-1.1394342831883648,-1.4696759700589417,3.8918202981106265,5.2832037287379885,75.68999999999998,10.240000000000002
241,7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5.0,2.0412203288596382,-1.171182981502945,-1.3470736479666092,3.1354942159291497,4.499809670330265,108.16000000000001,9.796899999999999
242,7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,11.4,7.0,1.9600947840472698,-1.5606477482646683,-0.9942522733438669,3.1354942159291497,4.605170185988092,129.96,9.9225
243,6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6.0,1.916922612182061,-1.4271163556401458,-1.0788096613719298,4.1666652238017265,5.3867860145356445,94.08999999999999,10.889999999999999
